census_tract,Measure,health_outcome_value,TotalPopulation,Geolocation,CategoryID,health_outcome_label
51710002400,Diagnosed diabetes among adults aged >=18 years,8.3,3461,POINT (-76.30969082 36.89706478),HLTHOUT,DIABETES
51710004800,All teeth lost among adults aged >=65 years,43.1,1402,POINT (-76.28026309 36.84420395),HLTHOUT,TEETHLOST
51710000902,Chronic obstructive pulmonary disease among adults aged >=18 years,2.7,3541,POINT (-76.30202349 36.93784894),HLTHOUT,COPD
51710006902,Fair or poor self-rated health status among adults aged >=18 years,17.8,2734,POINT (-76.1995336 36.8386001),HLTHSTAT,GHLTH
51710005500,Diagnosed diabetes among adults aged >=18 years,12.6,2855,POINT (-76.26143124 36.92347901),HLTHOUT,DIABETES
51710000202,Current smoking among adults aged >=18 years,17.1,3869,POINT (-76.23904879 36.93745451),RISKBEH,CSMOKING
51710001700,Diagnosed diabetes among adults aged >=18 years,10.2,2246,POINT (-76.28225129 36.90521532),HLTHOUT,DIABETES
51710003501,Hearing disability among adults aged >=18 years,5.2,3419,POINT (-76.27659293 36.86156759),DISABLT,HEARING
51710004700,Independent living disability among adults aged >=18 years,8.8,2768,POINT (-76.26708391 36.84592943),DISABLT,INDEPLIVE
51710003600,Independent living disability among adults aged >=18 years,4.5,1357,POINT (-76.28748476 36.86569697),DISABLT,INDEPLIVE
51710006200,Coronary heart disease among adults aged >=18 years,5.7,3305,POINT (-76.21691302 36.87205539),HLTHOUT,CHD
51710000100,High blood pressure among adults aged >=18 years,31.3,2356,POINT (-76.22324269 36.93630231),HLTHOUT,BPHIGH
51710003700,Mobility disability among adults aged >=18 years,7.5,2166,POINT (-76.29670837 36.86892066),DISABLT,MOBILITY
51710001700,Binge drinking among adults aged >=18 years,16.9,2246,POINT (-76.28225129 36.90521532),RISKBEH,BINGE
51710007001,Physical health not good for >=14 days among adults aged >=18 years,9.3,1555,POINT (-76.21734423 36.86159155),HLTHSTAT,PHLTH
51710006501,Independent living disability among adults aged >=18 years,7.8,2692,POINT (-76.2077331 36.93207317),DISABLT,INDEPLIVE
51710005500,Binge drinking among adults aged >=18 years,17.7,2855,POINT (-76.26143124 36.92347901),RISKBEH,BINGE
51710006603,Diagnosed diabetes among adults aged >=18 years,12.3,2400,POINT (-76.21016485 36.92172042),HLTHOUT,DIABETES
51710004002,Independent living disability among adults aged >=18 years,5.3,3097,POINT (-76.30109372 36.85947243),DISABLT,INDEPLIVE
51710002700,Diagnosed diabetes among adults aged >=18 years,19.1,2900,POINT (-76.29499413 36.87621432),HLTHOUT,DIABETES
51710006901,Stroke among adults aged >=18 years,3,3384,POINT (-76.19874255 36.85420201),HLTHOUT,STROKE
51710005800,Mental health not good for >=14 days among adults aged >=18 years,19.1,4591,POINT (-76.23866298 36.90781786),HLTHSTAT,MHLTH
51710006502,Mobility disability among adults aged >=18 years,9.8,2579,POINT (-76.18802269 36.92719523),DISABLT,MOBILITY
51710003400,Independent living disability among adults aged >=18 years,14,2068,POINT (-76.26703827 36.86517359),DISABLT,INDEPLIVE
51710000202,Cognitive disability among adults ages >=18 years,13.7,3869,POINT (-76.23904879 36.93745451),DISABLT,COGNITION
51710002600,Diagnosed diabetes among adults aged >=18 years,5.2,3835,POINT (-76.29714751 36.8858584),HLTHOUT,DIABETES
51710006604,Cognitive disability among adults ages >=18 years,15.4,1892,POINT (-76.1961695 36.92156559),DISABLT,COGNITION
51710005100,Independent living disability among adults aged >=18 years,17,4522,POINT (-76.25961471 36.8317244),DISABLT,INDEPLIVE
51710002200,All teeth lost among adults aged >=65 years,5.7,1905,POINT (-76.28008644 36.89700155),HLTHOUT,TEETHLOST
51710006605,Current asthma among adults aged >=18 years,11.2,2672,POINT (-76.20449231 36.91253579),HLTHOUT,CASTHMA
51710006603,Mobility disability among adults aged >=18 years,15,2400,POINT (-76.21016485 36.92172042),DISABLT,MOBILITY
51710006501,All teeth lost among adults aged >=65 years,11.1,2692,POINT (-76.2077331 36.93207317),HLTHOUT,TEETHLOST
51710006501,Binge drinking among adults aged >=18 years,20.4,2692,POINT (-76.2077331 36.93207317),RISKBEH,BINGE
51710004001,Diagnosed diabetes among adults aged >=18 years,6.6,1037,POINT (-76.29183834 36.85983829),HLTHOUT,DIABETES
51710006800,Self-care disability among adults aged >=18 years,3.4,1765,POINT (-76.193864 36.86497999),DISABLT,SELFCARE
51710006902,Diagnosed diabetes among adults aged >=18 years,12.7,2734,POINT (-76.1995336 36.8386001),HLTHOUT,DIABETES
51710006601,Diagnosed diabetes among adults aged >=18 years,10,723,POINT (-76.22959011 36.92290144),HLTHOUT,DIABETES
51710003300,Mobility disability among adults aged >=18 years,21.2,2651,POINT (-76.2535438 36.86666348),DISABLT,MOBILITY
51710006100,No leisure-time physical activity among adults aged >=18 years,27.2,7740,POINT (-76.24276354 36.87392642),RISKBEH,LPA
51710000901,Current smoking among adults aged >=18 years,16.9,5472,POINT (-76.29947547 36.92486123),RISKBEH,CSMOKING
51710004900,Obesity among adults aged >=18 years,38.2,3930,POINT (-76.28974606 36.85014723),HLTHOUT,OBESITY
51710004100,Independent living disability among adults aged >=18 years,27.6,2029,POINT (-76.28300509 36.85689011),DISABLT,INDEPLIVE
51710004600,Vision disability among adults aged >=18 years,12.1,2193,POINT (-76.25252421 36.8422434),DISABLT,VISION
51710004001,Independent living disability among adults aged >=18 years,3.9,1037,POINT (-76.29183834 36.85983829),DISABLT,INDEPLIVE
51710005902,Hearing disability among adults aged >=18 years,5.2,3907,POINT (-76.2276269 36.88619237),DISABLT,HEARING
51710003100,Vision disability among adults aged >=18 years,7.1,3116,POINT (-76.25701303 36.88196157),DISABLT,VISION
51710005100,Mobility disability among adults aged >=18 years,23.1,4522,POINT (-76.25961471 36.8317244),DISABLT,MOBILITY
51710003200,Diagnosed diabetes among adults aged >=18 years,15,2642,POINT (-76.26099194 36.87209972),HLTHOUT,DIABETES
51710003700,Diagnosed diabetes among adults aged >=18 years,6.5,2166,POINT (-76.29670837 36.86892066),HLTHOUT,DIABETES
51710007001,Current smoking among adults aged >=18 years,17.7,1555,POINT (-76.21734423 36.86159155),RISKBEH,CSMOKING
51710006501,Stroke among adults aged >=18 years,2.2,2692,POINT (-76.2077331 36.93207317),HLTHOUT,STROKE
51710006902,Binge drinking among adults aged >=18 years,16.1,2734,POINT (-76.1995336 36.8386001),RISKBEH,BINGE
51710001200,Independent living disability among adults aged >=18 years,6.8,3490,POINT (-76.3044108 36.91089776),DISABLT,INDEPLIVE
51710000300,Current asthma among adults aged >=18 years,10.7,2985,POINT (-76.25319205 36.95136103),HLTHOUT,CASTHMA
51710000700,Binge drinking among adults aged >=18 years,20.3,2864,POINT (-76.2537628 36.93309729),RISKBEH,BINGE
51710000902,Independent living disability among adults aged >=18 years,7.5,3541,POINT (-76.30202349 36.93784894),DISABLT,INDEPLIVE
51710000400,Obesity among adults aged >=18 years,40.9,3241,POINT (-76.28108443 36.96558599),HLTHOUT,OBESITY
51710004300,Mobility disability among adults aged >=18 years,24.4,3499,POINT (-76.26511761 36.85525712),DISABLT,MOBILITY
51710001300,Vision disability among adults aged >=18 years,5.8,2378,POINT (-76.28029637 36.91780115),DISABLT,VISION
51710004100,Diagnosed diabetes among adults aged >=18 years,23.1,2029,POINT (-76.28300509 36.85689011),HLTHOUT,DIABETES
51710006901,Binge drinking among adults aged >=18 years,17.2,3384,POINT (-76.19874255 36.85420201),RISKBEH,BINGE
51710005901,Stroke among adults aged >=18 years,3.6,4678,POINT (-76.23404891 36.89658803),HLTHOUT,STROKE
51710002600,Independent living disability among adults aged >=18 years,12.5,3835,POINT (-76.29714751 36.8858584),DISABLT,INDEPLIVE
51710000300,Mental health not good for >=14 days among adults aged >=18 years,15.8,2985,POINT (-76.25319205 36.95136103),HLTHSTAT,MHLTH
51710005702,Current smoking among adults aged >=18 years,17.9,2602,POINT (-76.24971851 36.89818847),RISKBEH,CSMOKING
51710005602,Mobility disability among adults aged >=18 years,13.7,3397,POINT (-76.24369829 36.91958478),DISABLT,MOBILITY
51710004600,Mobility disability among adults aged >=18 years,22.7,2193,POINT (-76.25252421 36.8422434),DISABLT,MOBILITY
51710005000,Mobility disability among adults aged >=18 years,24.3,3271,POINT (-76.28278864 36.83259999),DISABLT,MOBILITY
51710002800,Self-care disability among adults aged >=18 years,2.9,4151,POINT (-76.28510779 36.88518571),DISABLT,SELFCARE
51710004002,Stroke among adults aged >=18 years,2.4,3097,POINT (-76.30109372 36.85947243),HLTHOUT,STROKE
51710007001,Mobility disability among adults aged >=18 years,8.6,1555,POINT (-76.21734423 36.86159155),DISABLT,MOBILITY
51710004400,Independent living disability among adults aged >=18 years,11.5,1460,POINT (-76.25393447 36.85594681),DISABLT,INDEPLIVE
51710002200,Hearing disability among adults aged >=18 years,5,1905,POINT (-76.28008644 36.89700155),DISABLT,HEARING
51710000300,All teeth lost among adults aged >=65 years,9.5,2985,POINT (-76.25319205 36.95136103),HLTHOUT,TEETHLOST
51710000600,Obesity among adults aged >=18 years,42.6,4327,POINT (-76.253423 36.9404275),HLTHOUT,OBESITY
51710003800,High blood pressure among adults aged >=18 years,12.5,22065,POINT (-76.3066606 36.86906456),HLTHOUT,BPHIGH
51710005702,Arthritis among adults aged >=18 years,32.2,2602,POINT (-76.24971851 36.89818847),HLTHOUT,ARTHRITIS
51710003400,Physical health not good for >=14 days among adults aged >=18 years,15.8,2068,POINT (-76.26703827 36.86517359),HLTHSTAT,PHLTH
51710001600,Vision disability among adults aged >=18 years,6.4,1678,POINT (-76.29253882 36.91607892),DISABLT,VISION
51710006100,Binge drinking among adults aged >=18 years,17.3,7740,POINT (-76.24276354 36.87392642),RISKBEH,BINGE
51710006200,Diagnosed diabetes among adults aged >=18 years,12.8,3305,POINT (-76.21691302 36.87205539),HLTHOUT,DIABETES
51710003800,Independent living disability among adults aged >=18 years,3.6,22065,POINT (-76.3066606 36.86906456),DISABLT,INDEPLIVE
51710004800,Diagnosed diabetes among adults aged >=18 years,22.3,1402,POINT (-76.28026309 36.84420395),HLTHOUT,DIABETES
51710000100,All teeth lost among adults aged >=65 years,12,2356,POINT (-76.22324269 36.93630231),HLTHOUT,TEETHLOST
51710002300,Obesity among adults aged >=18 years,32.5,2028,POINT (-76.2984604 36.897845),HLTHOUT,OBESITY
51710003501,All teeth lost among adults aged >=65 years,29.1,3419,POINT (-76.27659293 36.86156759),HLTHOUT,TEETHLOST
51710006902,Stroke among adults aged >=18 years,4,2734,POINT (-76.1995336 36.8386001),HLTHOUT,STROKE
51710000800,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,29.4,2075,POINT (-76.26881805 36.93878702),HLTHOUT,HIGHCHOL
51710005902,Vision disability among adults aged >=18 years,5.7,3907,POINT (-76.2276269 36.88619237),DISABLT,VISION
51710005702,Sleeping less than 7 hours among adults aged >=18 years,44,2602,POINT (-76.24971851 36.89818847),RISKBEH,SLEEP
51710000500,All teeth lost among adults aged >=65 years,12,3181,POINT (-76.26320561 36.94746492),HLTHOUT,TEETHLOST
51710001500,Mobility disability among adults aged >=18 years,8.1,1995,POINT (-76.28375154 36.91302891),DISABLT,MOBILITY
51710006501,Fair or poor self-rated health status among adults aged >=18 years,15.7,2692,POINT (-76.2077331 36.93207317),HLTHSTAT,GHLTH
51710004800,Physical health not good for >=14 days among adults aged >=18 years,22.8,1402,POINT (-76.28026309 36.84420395),HLTHSTAT,PHLTH
51710003100,Coronary heart disease among adults aged >=18 years,6,3116,POINT (-76.25701303 36.88196157),HLTHOUT,CHD
51710002900,Vision disability among adults aged >=18 years,9.8,3973,POINT (-76.28102761 36.87471555),DISABLT,VISION
51710004500,Any disability among adults aged >=18 years,33.6,1374,POINT (-76.25055325 36.84960713),DISABLT,DISABILITY
51710006606,All teeth lost among adults aged >=65 years,12,4177,POINT (-76.22590948 36.90958277),HLTHOUT,TEETHLOST
51710005901,Current smoking among adults aged >=18 years,23.5,4678,POINT (-76.23404891 36.89658803),RISKBEH,CSMOKING
51710005903,Physical health not good for >=14 days among adults aged >=18 years,13.7,1623,POINT (-76.22241485 36.87803636),HLTHSTAT,PHLTH
51710003400,Vision disability among adults aged >=18 years,10.5,2068,POINT (-76.26703827 36.86517359),DISABLT,VISION
51710004400,Fair or poor self-rated health status among adults aged >=18 years,23.2,1460,POINT (-76.25393447 36.85594681),HLTHSTAT,GHLTH
51710006603,Vision disability among adults aged >=18 years,5.2,2400,POINT (-76.21016485 36.92172042),DISABLT,VISION
51710007001,No leisure-time physical activity among adults aged >=18 years,22.5,1555,POINT (-76.21734423 36.86159155),RISKBEH,LPA
51710005901,Physical health not good for >=14 days among adults aged >=18 years,13.5,4678,POINT (-76.23404891 36.89658803),HLTHSTAT,PHLTH
51710006800,Cancer (excluding skin cancer) among adults aged >=18 years,6.9,1765,POINT (-76.193864 36.86497999),HLTHOUT,CANCER
51710003400,Mobility disability among adults aged >=18 years,21.8,2068,POINT (-76.26703827 36.86517359),DISABLT,MOBILITY
51710004600,Obesity among adults aged >=18 years,54.4,2193,POINT (-76.25252421 36.8422434),HLTHOUT,OBESITY
51710000800,Vision disability among adults aged >=18 years,4.2,2075,POINT (-76.26881805 36.93878702),DISABLT,VISION
51710004100,Vision disability among adults aged >=18 years,21.3,2029,POINT (-76.28300509 36.85689011),DISABLT,VISION
51710002000,Stroke among adults aged >=18 years,3.4,1320,POINT (-76.26147458 36.89686213),HLTHOUT,STROKE
51710005800,Fair or poor self-rated health status among adults aged >=18 years,22.4,4591,POINT (-76.23866298 36.90781786),HLTHSTAT,GHLTH
51710000700,Obesity among adults aged >=18 years,37.4,2864,POINT (-76.2537628 36.93309729),HLTHOUT,OBESITY
51710002700,Vision disability among adults aged >=18 years,10.8,2900,POINT (-76.29499413 36.87621432),DISABLT,VISION
51710006607,Chronic kidney disease among adults aged >=18 years,3.3,3030,POINT (-76.21658621 36.89678113),HLTHOUT,KIDNEY
51710002900,Physical health not good for >=14 days among adults aged >=18 years,15.1,3973,POINT (-76.28102761 36.87471555),HLTHSTAT,PHLTH
51710005602,Self-care disability among adults aged >=18 years,4.2,3397,POINT (-76.24369829 36.91958478),DISABLT,SELFCARE
51710005702,Vision disability among adults aged >=18 years,7.5,2602,POINT (-76.24971851 36.89818847),DISABLT,VISION
51710004600,Fair or poor self-rated health status among adults aged >=18 years,30.9,2193,POINT (-76.25252421 36.8422434),HLTHSTAT,GHLTH
51710005701,Vision disability among adults aged >=18 years,8.1,4663,POINT (-76.2553866 36.91099182),DISABLT,VISION
51710002100,No leisure-time physical activity among adults aged >=18 years,23.1,1414,POINT (-76.26825771 36.88921971),RISKBEH,LPA
51710006502,Any disability among adults aged >=18 years,23.7,2579,POINT (-76.18802269 36.92719523),DISABLT,DISABILITY
51710003300,Vision disability among adults aged >=18 years,10,2651,POINT (-76.2535438 36.86666348),DISABLT,VISION
51710006100,Vision disability among adults aged >=18 years,6.1,7740,POINT (-76.24276354 36.87392642),DISABLT,VISION
51710001400,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,40.1,2470,POINT (-76.2672296 36.90800397),HLTHOUT,HIGHCHOL
51710004002,Any disability among adults aged >=18 years,22.1,3097,POINT (-76.30109372 36.85947243),DISABLT,DISABILITY
51710003100,Physical health not good for >=14 days among adults aged >=18 years,13.5,3116,POINT (-76.25701303 36.88196157),HLTHSTAT,PHLTH
51710003300,Stroke among adults aged >=18 years,5.1,2651,POINT (-76.2535438 36.86666348),HLTHOUT,STROKE
51710000902,Stroke among adults aged >=18 years,0.8,3541,POINT (-76.30202349 36.93784894),HLTHOUT,STROKE
51710002200,Physical health not good for >=14 days among adults aged >=18 years,8.5,1905,POINT (-76.28008644 36.89700155),HLTHSTAT,PHLTH
51710001700,No leisure-time physical activity among adults aged >=18 years,20.7,2246,POINT (-76.28225129 36.90521532),RISKBEH,LPA
51710002400,High blood pressure among adults aged >=18 years,28.2,3461,POINT (-76.30969082 36.89706478),HLTHOUT,BPHIGH
51710000201,Chronic kidney disease among adults aged >=18 years,2.3,2742,POINT (-76.23748996 36.94398512),HLTHOUT,KIDNEY
51710006000,Cancer (excluding skin cancer) among adults aged >=18 years,5.6,3578,POINT (-76.24314779 36.88692542),HLTHOUT,CANCER
51710004100,Physical health not good for >=14 days among adults aged >=18 years,22.9,2029,POINT (-76.28300509 36.85689011),HLTHSTAT,PHLTH
51710007001,Diagnosed diabetes among adults aged >=18 years,7.5,1555,POINT (-76.21734423 36.86159155),HLTHOUT,DIABETES
51710006604,Fair or poor self-rated health status among adults aged >=18 years,18.5,1892,POINT (-76.1961695 36.92156559),HLTHSTAT,GHLTH
51710006606,Vision disability among adults aged >=18 years,5.2,4177,POINT (-76.22590948 36.90958277),DISABLT,VISION
51710006502,Physical health not good for >=14 days among adults aged >=18 years,9.7,2579,POINT (-76.18802269 36.92719523),HLTHSTAT,PHLTH
51710002000,Diagnosed diabetes among adults aged >=18 years,10.5,1320,POINT (-76.26147458 36.89686213),HLTHOUT,DIABETES
51710004001,Chronic kidney disease among adults aged >=18 years,2.1,1037,POINT (-76.29183834 36.85983829),HLTHOUT,KIDNEY
51710004800,Cancer (excluding skin cancer) among adults aged >=18 years,4,1402,POINT (-76.28026309 36.84420395),HLTHOUT,CANCER
51710006606,No leisure-time physical activity among adults aged >=18 years,23.8,4177,POINT (-76.22590948 36.90958277),RISKBEH,LPA
51710000300,Cognitive disability among adults ages >=18 years,12.4,2985,POINT (-76.25319205 36.95136103),DISABLT,COGNITION
